Pos Horizontal,Pos Vertical,Speed Horizontal,Speed Vertical,Angle,Angular Speed,Leg 1 Contact,Leg 2 Contact,Main Engine Action,Left-Right Action,Was Intervention,Episode Number
0.14285621047019958,1.2765849828720093,0.3257250189781189,-0.18347157537937164,-0.07049775123596191,-0.0013584422413259745,0.0,0.0,0.0,0.0,-1.0,1.0
0.1461128294467926,1.2718569040298462,0.3257250189781189,-0.2101382315158844,-0.07056567817926407,-0.0013584635453298688,0.0,0.0,0.0,0.0,-1.0,1.0
0.14936943352222443,1.2665289640426636,0.3257250189781189,-0.23680490255355835,-0.07063361257314682,-0.0013584818225353956,0.0,0.0,0.0,0.0,-1.0,1.0
0.15262603759765625,1.2606009244918823,0.3257250189781189,-0.2634715735912323,-0.07070153951644897,-0.0013584938133135438,0.0,0.0,0.0,0.0,-1.0,1.0
0.15581560134887695,1.2540736198425293,0.31732800602912903,-0.29002222418785095,-0.06908897310495377,0.03225132077932358,0.0,0.0,0.0,-1.0,-1.0,1.0
0.1589363068342209,1.2469525337219238,0.308693528175354,-0.3163377344608307,-0.06574217975139618,0.06693573296070099,0.0,0.0,0.0,-1.0,-1.0,1.0
0.16196593642234802,1.2392523288726807,0.29724445939064026,-0.3419889509677887,-0.06008220836520195,0.11319948732852936,0.0,0.0,0.0,-1.0,-1.0,1.0
0.1649130880832672,1.2309492826461792,0.2868950664997101,-0.36873435974121094,-0.05235520377755165,0.15454012155532837,0.0,0.0,0.0,-1.0,-1.0,1.0
0.16778564453125,1.2220590114593506,0.2775329053401947,-0.39481475949287415,-0.0427442230284214,0.1922193467617035,0.0,0.0,0.0,-1.0,-1.0,1.0
0.17059221863746643,1.2125829458236694,0.2692459225654602,-0.42087826132774353,-0.03146544098854065,0.22557556629180908,0.0,0.0,0.0,-1.0,-1.0,1.0
0.173302561044693,1.2025117874145508,0.25715357065200806,-0.44737058877944946,-0.017764218151569366,0.2740246653556824,0.0,0.0,0.0,-1.0,-1.0,1.0
0.17591437697410583,1.1918537616729736,0.24478690326213837,-0.47357794642448425,-0.001583844656124711,0.3236073851585388,0.0,0.0,0.0,-1.0,-1.0,1.0
0.1785261183977127,1.1805990934371948,0.24478654563426971,-0.5002664923667908,0.014596219174563885,0.32360151410102844,0.0,0.0,0.0,0.0,-1.0,1.0
0.18113794922828674,1.168747901916504,0.24478673934936523,-0.5269551277160645,0.030776003375649452,0.32359567284584045,0.0,0.0,0.0,0.0,-1.0,1.0
0.18374958634376526,1.1563001871109009,0.24478745460510254,-0.5536436438560486,0.04695550352334976,0.32358986139297485,0.0,0.0,0.0,0.0,-1.0,1.0
0.18636111915111542,1.1432559490203857,0.24478869140148163,-0.5803321599960327,0.06313470751047134,0.32358402013778687,0.0,0.0,0.0,0.0,-1.0,1.0
0.1889725625514984,1.129615306854248,0.2447904646396637,-0.6070207357406616,0.07931361347436905,0.3235781788825989,0.0,0.0,0.0,0.0,-1.0,1.0
0.19158372282981873,1.1153779029846191,0.24479278922080994,-0.633709192276001,0.09549224376678467,0.3235723376274109,0.0,0.0,0.0,0.0,-1.0,1.0
0.1941947042942047,1.1005439758300781,0.24479563534259796,-0.6603976488113403,0.11167054623365402,0.3235664963722229,0.0,0.0,0.0,0.0,-1.0,1.0
0.19680538773536682,1.0851138830184937,0.24479901790618896,-0.6870861053466797,0.1278485655784607,0.3235606551170349,0.0,0.0,0.0,0.0,-1.0,1.0
0.1993524581193924,1.0696579217910767,0.23852889239788055,-0.6884019374847412,0.14396005868911743,0.32222980260849,0.0,0.0,1.0,0.0,-1.0,1.0
0.20193977653980255,1.054207444190979,0.24215193092823029,-0.6883761286735535,0.16052435338497162,0.33128589391708374,0.0,0.0,1.0,0.0,-1.0,1.0
0.20458488166332245,1.0390911102294922,0.24724921584129333,-0.6738050580024719,0.1778128296136856,0.3457699716091156,0.0,0.0,1.0,0.0,-1.0,1.0
0.20714512467384338,1.0249431133270264,0.2383447140455246,-0.6310152411460876,0.195570707321167,0.35515791177749634,0.0,0.0,1.0,0.0,-1.0,1.0
0.2095826119184494,1.0107982158660889,0.2263220250606537,-0.6310559511184692,0.2131328135728836,0.3512420356273651,0.0,0.0,1.0,0.0,-1.0,1.0
0.2119746208190918,0.996701180934906,0.2216375172138214,-0.6291765570640564,0.2309122383594513,0.3555883765220642,0.0,0.0,1.0,0.0,-1.0,1.0
0.2143196165561676,0.9831463694572449,0.21641433238983154,-0.6053811311721802,0.24928581714630127,0.3674716353416443,0.0,0.0,1.0,0.0,-1.0,1.0
0.2166280746459961,0.9697880744934082,0.2124088704586029,-0.5969438552856445,0.26810145378112793,0.3763130009174347,0.0,0.0,1.0,0.0,-1.0,1.0
0.21899518370628357,0.9558617472648621,0.21994952857494354,-0.6221164464950562,0.28531014919281006,0.3441740870475769,0.0,0.0,-0.04126542806625366,0.7956892251968384,0.06825625896453857,1.0
0.2209397256374359,0.9427124857902527,0.17842742800712585,-0.5876333713531494,0.30183836817741394,0.33056455850601196,0.0,0.0,1.0,0.0,-1.0,1.0
0.2224780023097992,0.9303032755851746,0.13841761648654938,-0.5548042058944702,0.31780052185058594,0.3192431628704071,0.0,0.0,1.0,0.0,-1.0,1.0
0.22384825348854065,0.9180985689163208,0.12166045606136322,-0.5458835363388062,0.3337997794151306,0.3199852406978607,0.0,0.0,1.0,0.0,-1.0,1.0
0.2249944657087326,0.9063437581062317,0.0992584228515625,-0.5260694026947021,0.3498806953430176,0.32161805033683777,0.0,0.0,1.0,0.0,-1.0,1.0
0.22595863044261932,0.8946425914764404,0.0812445729970932,-0.5238211750984192,0.3658619225025177,0.31962430477142334,0.0,0.0,1.0,0.0,-1.0,1.0
0.22662372887134552,0.8828896880149841,0.05208122730255127,-0.5261151790618896,0.38115623593330383,0.3058863878250122,0.0,0.0,1.0,0.0,-1.0,1.0
0.22677412629127502,0.8718615770339966,0.0013322546146810055,-0.4938696324825287,0.39576011896133423,0.2920784056186676,0.0,0.0,1.0,0.0,-1.0,1.0
0.22667427361011505,0.8610556125640869,-0.023514846339821815,-0.4840950071811676,0.4102742671966553,0.2902831733226776,0.0,0.0,1.0,0.0,-1.0,1.0
0.2264789640903473,0.8506088852882385,-0.03369952365756035,-0.46848946809768677,0.4255628287792206,0.3057712912559509,0.0,0.0,1.0,0.0,-1.0,1.0
0.22594194114208221,0.8410011529922485,-0.06812340766191483,-0.4314486086368561,0.44124484062194824,0.3136402666568756,0.0,0.0,1.0,0.0,-1.0,1.0
0.22481822967529297,0.8320838809013367,-0.12601102888584137,-0.4006916582584381,0.4561721980571747,0.2985478341579437,0.0,0.0,1.0,0.0,-1.0,1.0
0.22323083877563477,0.8234989643096924,-0.171670600771904,-0.38585299253463745,0.4704415500164032,0.2853871285915375,0.0,0.0,1.0,0.0,-1.0,1.0
0.22124060988426208,0.8153706789016724,-0.21169254183769226,-0.3656291365623474,0.48452720046043396,0.2817128896713257,0.0,0.0,1.0,0.0,-1.0,1.0
0.219075009226799,0.8073776960372925,-0.2294539213180542,-0.35983970761299133,0.4989507794380188,0.2884717285633087,0.0,0.0,1.0,0.0,-1.0,1.0
0.2167905867099762,0.7993614077568054,-0.24155716598033905,-0.36111685633659363,0.5137430429458618,0.29584628343582153,0.0,0.0,1.0,0.0,-1.0,1.0
0.21450519561767578,0.7907475829124451,-0.24154384434223175,-0.38779959082603455,0.5285351276397705,0.2958418130874634,0.0,0.0,0.0,0.0,-1.0,1.0
0.21228599548339844,0.7815961241722107,-0.23293983936309814,-0.4110769033432007,0.5411926507949829,0.253150999546051,0.0,0.0,0.0,1.0,-1.0,1.0
0.21012401580810547,0.7718878388404846,-0.2256690263748169,-0.4353119730949402,0.5521287322044373,0.21872155368328094,0.0,0.0,0.0,1.0,-1.0,1.0
0.20748968422412872,0.7626554369926453,-0.2709350883960724,-0.4134364426136017,0.5608417987823486,0.17426088452339172,0.0,0.0,0.6649961471557617,0.9842263460159302,0.6413930654525757,1.0
0.2046557366847992,0.753872811794281,-0.2892606854438782,-0.3928161859512329,0.5677005648612976,0.13717567920684814,0.0,0.0,0.763500452041626,0.9460620880126953,0.1683809757232666,1.0
0.20181111991405487,0.7451683282852173,-0.28887271881103516,-0.3887578547000885,0.5728768706321716,0.10352599620819092,0.0,0.0,0.7651467323303223,0.9037437438964844,0.46473217010498047,1.0
0.19877776503562927,0.7365981340408325,-0.30608078837394714,-0.3820832371711731,0.5761070251464844,0.06460358947515488,0.0,0.0,0.6081700325012207,0.9274420738220215,0.7335864305496216,1.0
0.19553594291210175,0.7279036045074463,-0.32506996393203735,-0.3868064880371094,0.5771463513374329,0.02078600414097309,0.0,0.0,0.9039311408996582,0.9764668941497803,0.7308335304260254,1.0
0.1919853240251541,0.7195830345153809,-0.3541875183582306,-0.36942529678344727,0.5761181712150574,-0.020563701167702675,0.0,0.0,0.7997431755065918,0.9736355543136597,0.6202191114425659,1.0
0.18839216232299805,0.7113826274871826,-0.35691550374031067,-0.36342233419418335,0.5732910633087158,-0.05654052644968033,0.0,0.0,0.8562504053115845,0.9483335018157959,0.6541070938110352,1.0
0.1844981163740158,0.7038291096687317,-0.38549426198005676,-0.3340398073196411,0.5686967372894287,-0.0918869599699974,0.0,0.0,0.8785867691040039,0.9143221378326416,0.9087692499160767,1.0
0.18041333556175232,0.6960262656211853,-0.4027809500694275,-0.34438613057136536,0.5620492100715637,-0.13294996321201324,0.0,0.0,0.6835329532623291,0.902014970779419,0.8249140977859497,1.0
0.17607498168945312,0.6885005831718445,-0.42648085951805115,-0.33141329884529114,0.5534846782684326,-0.1712910681962967,0.0,0.0,0.7901999950408936,0.9144738912582397,0.720489501953125,1.0
0.17137746512889862,0.6810538172721863,-0.46043747663497925,-0.3271647095680237,0.5427009463310242,-0.21567508578300476,0.0,0.0,0.8941423892974854,0.9397478103637695,0.5800728797912598,1.0
0.16661033034324646,0.6735294461250305,-0.46560078859329224,-0.33001190423965454,0.5299462080001831,-0.25509506464004517,0.0,0.0,0.8271713256835938,0.9636369943618774,0.7212638854980469,1.0
0.1615196168422699,0.6661626100540161,-0.49606388807296753,-0.3224124312400818,0.5151205062866211,-0.2965143620967865,0.0,0.0,0.729118824005127,0.9135302305221558,0.7380598783493042,1.0
0.1561000794172287,0.6589253544807434,-0.527057945728302,-0.3161212205886841,0.49828633666038513,-0.3366840183734894,0.0,0.0,0.6764734983444214,0.8711221218109131,0.5036098957061768,1.0
0.15055064857006073,0.6516353487968445,-0.5385768413543701,-0.318177193403244,0.47998836636543274,-0.3659597337245941,0.0,0.0,0.8531701564788818,0.7050395011901855,0.594368577003479,1.0
0.1448199301958084,0.6442195773124695,-0.5550862550735474,-0.3234848976135254,0.4600675106048584,-0.3984178304672241,0.0,0.0,0.7122302055358887,0.7086018323898315,0.48286890983581543,1.0
0.13886842131614685,0.6370975971221924,-0.5760357975959778,-0.31036126613616943,0.43910589814186096,-0.4192323684692383,0.0,0.0,0.31623291969299316,0.5216584205627441,0.4261901378631592,1.0
0.1326698362827301,0.6298453211784363,-0.5989498496055603,-0.3159475326538086,0.4164113700389862,-0.45389097929000854,0.0,0.0,0.7588280439376831,0.68254554271698,0.6524211168289185,1.0
0.1261754035949707,0.6226474642753601,-0.6279164552688599,-0.3137415647506714,0.393282413482666,-0.46257907152175903,0.0,0.0,0.7554421424865723,0.07433342933654785,0.3807411193847656,1.0
0.11946773529052734,0.6158536672592163,-0.6492888331413269,-0.2961749732494354,0.37043070793151855,-0.4570345878601074,0.0,0.0,0.6983323097229004,0.483936071395874,0.6230447292327881,1.0
0.11275853961706161,0.6084663271903992,-0.6492644548416138,-0.3228822946548462,0.34757980704307556,-0.45701807737350464,0.0,0.0,0.0,0.0,-1.0,1.0
0.10572995990514755,0.6014253497123718,-0.6806353330612183,-0.30774083733558655,0.3243354260921478,-0.4648876190185547,0.0,0.0,1.0,0.0,-1.0,1.0
0.09821739047765732,0.5951470136642456,-0.7280973196029663,-0.2740337550640106,0.300309956073761,-0.48051005601882935,0.0,0.0,1.0,0.0,-1.0,1.0
0.09065322577953339,0.5882596373558044,-0.734378457069397,-0.30171480774879456,0.2775993049144745,-0.4542127251625061,0.0,0.0,-0.9553249478340149,-0.7709546089172363,0.04885458946228027,1.0
0.08286409080028534,0.5821787118911743,-0.7569165825843811,-0.26624754071235657,0.25507768988609314,-0.4504315257072449,0.0,0.0,1.0,0.0,-1.0,1.0
0.07486028969287872,0.5769090056419373,-0.7783840894699097,-0.23054054379463196,0.232695072889328,-0.4476523995399475,0.0,0.0,1.0,0.0,-1.0,1.0
0.06669368594884872,0.5716753602027893,-0.7942774295806885,-0.22922709584236145,0.21003267168998718,-0.45324820280075073,0.0,0.0,1.0,0.0,-1.0,1.0
0.058522604405879974,0.5668239593505859,-0.7952147722244263,-0.21266008913516998,0.18798306584358215,-0.4409917891025543,0.0,0.0,1.0,0.0,-1.0,1.0
0.050397299230098724,0.5623659491539001,-0.7913206815719604,-0.1955871731042862,0.16671523451805115,-0.42535680532455444,0.0,0.0,1.0,0.0,-1.0,1.0
0.04208869859576225,0.5581739544868469,-0.8091872930526733,-0.18402749300003052,0.14505517482757568,-0.4332010746002197,0.0,0.0,1.0,0.0,-1.0,1.0
0.03365783765912056,0.554022490978241,-0.8210700750350952,-0.18251219391822815,0.12312200665473938,-0.4386630654335022,0.0,0.0,1.0,0.0,-1.0,1.0
0.0253008846193552,0.550369143486023,-0.8143803477287292,-0.16074782609939575,0.10194514691829681,-0.42353740334510803,0.0,0.0,1.0,0.0,-1.0,1.0
0.016818713396787643,0.5472942590713501,-0.8266468048095703,-0.13533201813697815,0.08056309074163437,-0.42764100432395935,0.0,0.0,1.0,0.0,-1.0,1.0
0.008113098330795765,0.5446633100509644,-0.8481699228286743,-0.11587459594011307,0.05841132625937462,-0.44303545355796814,0.0,0.0,1.0,0.0,-1.0,1.0
-0.0005023002740927041,0.541450023651123,-0.8368192911148071,-0.1420304775238037,0.03397972509264946,-0.4886326193809509,0.0,0.0,0.0,1.0,-1.0,1.0
-0.00907888449728489,0.5385296940803528,-0.8346127271652222,-0.12942737340927124,0.011225043796002865,-0.45509353280067444,0.0,0.0,0.4346715211868286,-0.7474116683006287,0.17477214336395264,1.0
-0.01759195327758789,0.5350281000137329,-0.8266476392745972,-0.1556229293346405,-0.013125726021826267,-0.48701581358909607,0.0,0.0,0.0,1.0,-1.0,1.0
-0.02614612504839897,0.530933141708374,-0.8318035006523132,-0.18236811459064484,-0.03644323721528053,-0.466350257396698,0.0,0.0,-0.044802069664001465,-0.513622522354126,0.1886659860610962,1.0
-0.03469066694378853,0.5270841121673584,-0.8307987451553345,-0.17180627584457397,-0.059809524565935135,-0.46732601523399353,0.0,0.0,0.35800671577453613,-0.44271039962768555,0.5726622343063354,1.0
-0.04317979887127876,0.5232798457145691,-0.8254357576370239,-0.1701790690422058,-0.08303806185722351,-0.46457043290138245,0.0,0.0,0.3812915086746216,-0.22141146659851074,0.6185007095336914,1.0
-0.0516720786690712,0.5197286605834961,-0.8255647420883179,-0.15931177139282227,-0.10649820417165756,-0.4692036509513855,0.0,0.0,0.5719585418701172,0.09119713306427002,0.7416996955871582,1.0
-0.06013307720422745,0.5159461498260498,-0.8225153684616089,-0.16995766758918762,-0.1299341917037964,-0.4687198996543884,0.0,0.0,0.3792661428451538,-0.42189180850982666,0.23208141326904297,1.0
-0.06866168975830078,0.5121244192123413,-0.8288313150405884,-0.1721300482749939,-0.15390397608280182,-0.4793960154056549,0.0,0.0,0.5869793891906738,0.03494393825531006,0.5718855857849121,1.0
-0.07707643508911133,0.508299708366394,-0.8160014152526855,-0.17281775176525116,-0.17938412725925446,-0.5096026659011841,0.0,0.0,0.5836522579193115,0.7473593950271606,0.5527493953704834,1.0
-0.08536072075366974,0.5051987171173096,-0.8015797734260559,-0.1412898153066635,-0.20637613534927368,-0.5398404002189636,0.0,0.0,0.9102721214294434,0.65343177318573,0.7231507301330566,1.0
-0.09345312416553497,0.5020671486854553,-0.783056378364563,-0.1430514007806778,-0.2328583300113678,-0.5296441912651062,0.0,0.0,0.7559190988540649,0.0312962532043457,0.7544751167297363,1.0
-0.10119809955358505,0.4996068477630615,-0.7491079568862915,-0.11356760561466217,-0.25867903232574463,-0.51641446352005,0.0,0.0,0.7443492412567139,0.1079721450805664,0.6505988836288452,1.0
-0.1089414581656456,0.4965551495552063,-0.7491284012794495,-0.14028851687908173,-0.28449854254722595,-0.5163908004760742,0.0,0.0,-0.04219543933868408,-0.03593754768371582,0.5395398139953613,1.0
-0.11659850925207138,0.49407121539115906,-0.740090012550354,-0.11561127007007599,-0.3109443783760071,-0.5289170145988464,0.0,0.0,0.9023028612136841,0.01024329662322998,0.18654072284698486,1.0
-0.1238950714468956,0.4923931360244751,-0.7044968008995056,-0.08018386363983154,-0.3371269404888153,-0.5236510634422302,0.0,0.0,1.0,0.0,-1.0,1.0
-0.13083724677562714,0.4914281368255615,-0.6694898009300232,-0.04888619855046272,-0.36310023069381714,-0.5194660425186157,0.0,0.0,1.0,0.0,-1.0,1.0
-0.13739566504955292,0.4911131262779236,-0.6316291093826294,-0.020346036180853844,-0.38878172636032104,-0.5136300325393677,0.0,0.0,1.0,0.0,-1.0,1.0
-0.143742173910141,0.4909745156764984,-0.6106850504875183,-0.012914730235934258,-0.41446205973625183,-0.5136075615882874,0.0,0.0,1.0,0.0,-1.0,1.0
-0.1498153656721115,0.49137505888938904,-0.5833893418312073,0.010556255467236042,-0.4403980076313019,-0.518719494342804,0.0,0.0,1.0,0.0,-1.0,1.0
-0.15558643639087677,0.49205154180526733,-0.5535670518875122,0.022450469434261322,-0.4662199020385742,-0.5164386034011841,0.0,0.0,1.0,0.0,-1.0,1.0
-0.16115084290504456,0.49301183223724365,-0.5328748226165771,0.034544289112091064,-0.4924115240573883,-0.523833155632019,0.0,0.0,1.0,0.0,-1.0,1.0
-0.16649627685546875,0.49455973505973816,-0.5105737447738647,0.059969671070575714,-0.519440233707428,-0.5405757427215576,0.0,0.0,1.0,0.0,-1.0,1.0
-0.17167043685913086,0.49638083577156067,-0.4932546019554138,0.07145742326974869,-0.5471162796020508,-0.5535204410552979,0.0,0.0,1.0,0.0,-1.0,1.0
-0.17628994584083557,0.498769074678421,-0.43845853209495544,0.09634078294038773,-0.5744715929031372,-0.5471058487892151,0.0,0.0,1.0,0.0,-1.0,1.0
-0.18090572953224182,0.5005656480789185,-0.43850865960121155,0.06962092965841293,-0.601825475692749,-0.5470775365829468,0.0,0.0,0.0,0.0,-1.0,1.0
-0.18551769852638245,0.5017704963684082,-0.43856096267700195,0.042902007699012756,-0.6291779279708862,-0.547049343585968,0.0,0.0,0.0,0.0,-1.0,1.0
-0.19012585282325745,0.5023834109306335,-0.4386153817176819,0.016184061765670776,-0.6565290093421936,-0.5470211505889893,0.0,0.0,0.0,0.0,-1.0,1.0
-0.19472980499267578,0.5024041533470154,-0.43867188692092896,-0.010532867163419724,-0.6838786602020264,-0.5469929575920105,0.0,0.0,0.0,0.0,-1.0,1.0
-0.1992582380771637,0.5017411708831787,-0.4295227527618408,-0.042487453669309616,-0.7139063477516174,-0.6005542278289795,0.0,0.0,0.0,1.0,-1.0,1.0
-0.2037244737148285,0.5004281401634216,-0.42244023084640503,-0.07273267209529877,-0.7458853721618652,-0.6395804286003113,0.0,0.0,0.0,1.0,-1.0,1.0
-0.20812086760997772,0.49844542145729065,-0.41444116830825806,-0.10412474721670151,-0.7802456021308899,-0.6872063875198364,0.0,0.0,0.0,1.0,-1.0,1.0
-0.21245785057544708,0.4957936108112335,-0.40781059861183167,-0.1355101615190506,-0.8167960047721863,-0.7310096025466919,0.0,0.0,0.0,1.0,-1.0,1.0
-0.21672901511192322,0.4924575984477997,-0.40051284432411194,-0.16783083975315094,-0.8558949828147888,-0.7819804549217224,0.0,0.0,0.0,1.0,-1.0,1.0
-0.22048106789588928,0.4894440174102783,-0.35086411237716675,-0.15327443182468414,-0.8932705521583557,-0.7475119233131409,0.0,0.0,0.5648322105407715,-0.782559871673584,0.3772573471069336,1.0
-0.22351980209350586,0.48656967282295227,-0.28081244230270386,-0.14751701056957245,-0.9303502440452576,-0.7415943145751953,0.0,0.0,1.0,0.0,-1.0,1.0
-0.22577548027038574,0.483751505613327,-0.20394480228424072,-0.14527474343776703,-0.9668846726417542,-0.7306892275810242,0.0,0.0,1.0,0.0,-1.0,1.0
-0.22759509086608887,0.48125219345092773,-0.162551611661911,-0.1304704248905182,-1.001397728919983,-0.690261960029602,0.0,0.0,0.9726417064666748,-0.9648892879486084,0.01123201847076416,1.0
